Proband;IP;Video;Distancemeasure;total_distance;len_of_signal;mean_distance;median_distance;zero-overhead-counter;ref before query (rbq);query berfore ref (qbr);max rbq;max qbr;max distance;min distance;Oh < -510;-510 <= Oh < -505;-505 <= Oh < -500;-500 <= Oh < -495;-495 <= Oh < -490;-490 <= Oh < -485;-485 <= Oh < -480;-480 <= Oh < -475;-475 <= Oh < -470;-470 <= Oh < -465;-465 <= Oh < -460;-460 <= Oh < -455;-455 <= Oh < -450;-450 <= Oh < -445;-445 <= Oh < -440;-440 <= Oh < -435;-435 <= Oh < -430;-430 <= Oh < -425;-425 <= Oh < -420;-420 <= Oh < -415;-415 <= Oh < -410;-410 <= Oh < -405;-405 <= Oh < -400;-400 <= Oh < -395;-395 <= Oh < -390;-390 <= Oh < -385;-385 <= Oh < -380;-380 <= Oh < -375;-375 <= Oh < -370;-370 <= Oh < -365;-365 <= Oh < -360;-360 <= Oh < -355;-355 <= Oh < -350;-350 <= Oh < -345;-345 <= Oh < -340;-340 <= Oh < -335;-335 <= Oh < -330;-330 <= Oh < -325;-325 <= Oh < -320;-320 <= Oh < -315;-315 <= Oh < -310;-310 <= Oh < -305;-305 <= Oh < -300;-300 <= Oh < -295;-295 <= Oh < -290;-290 <= Oh < -285;-285 <= Oh < -280;-280 <= Oh < -275;-275 <= Oh < -270;-270 <= Oh < -265;-265 <= Oh < -260;-260 <= Oh < -255;-255 <= Oh < -250;-250 <= Oh < -245;-245 <= Oh < -240;-240 <= Oh < -235;-235 <= Oh < -230;-230 <= Oh < -225;-225 <= Oh < -220;-220 <= Oh < -215;-215 <= Oh < -210;-210 <= Oh < -205;-205 <= Oh < -200;-200 <= Oh < -195;-195 <= Oh < -190;-190 <= Oh < -185;-185 <= Oh < -180;-180 <= Oh < -175;-175 <= Oh < -170;-170 <= Oh < -165;-165 <= Oh < -160;-160 <= Oh < -155;-155 <= Oh < -150;-150 <= Oh < -145;-145 <= Oh < -140;-140 <= Oh < -135;-135 <= Oh < -130;-130 <= Oh < -125;-125 <= Oh < -120;-120 <= Oh < -115;-115 <= Oh < -110;-110 <= Oh < -105;-105 <= Oh < -100;-100 <= Oh < -95;-95 <= Oh < -90;-90 <= Oh < -85;-85 <= Oh < -80;-80 <= Oh < -75;-75 <= Oh < -70;-70 <= Oh < -65;-65 <= Oh < -60;-60 <= Oh < -55;-55 <= Oh < -50;-50 <= Oh < -45;-45 <= Oh < -40;-40 <= Oh < -35;-35 <= Oh < -30;-30 <= Oh < -25;-25 <= Oh < -20;-20 <= Oh < -15;-15 <= Oh < -10;-10 <= Oh < -5;-5 <= Oh < 0;0 <= Oh < 5;5 <= Oh < 10;10 <= Oh < 15;15 <= Oh < 20;20 <= Oh < 25;25 <= Oh < 30;30 <= Oh < 35;35 <= Oh < 40;40 <= Oh < 45;45 <= Oh < 50;50 <= Oh < 55;55 <= Oh < 60;60 <= Oh < 65;65 <= Oh < 70;70 <= Oh < 75;75 <= Oh < 80;80 <= Oh < 85;85 <= Oh < 90;90 <= Oh < 95;95 <= Oh < 100;100 <= Oh < 105;105 <= Oh < 110;110 <= Oh < 115;115 <= Oh < 120;120 <= Oh < 125;125 <= Oh < 130;130 <= Oh < 135;135 <= Oh < 140;140 <= Oh < 145;145 <= Oh < 150;150 <= Oh < 155;155 <= Oh < 160;160 <= Oh < 165;165 <= Oh < 170;170 <= Oh < 175;175 <= Oh < 180;180 <= Oh < 185;185 <= Oh < 190;190 <= Oh < 195;195 <= Oh < 200;200 <= Oh < 205;205 <= Oh < 210;210 <= Oh < 215;215 <= Oh < 220;220 <= Oh < 225;225 <= Oh < 230;230 <= Oh < 235;235 <= Oh < 240;240 <= Oh < 245;245 <= Oh < 250;250 <= Oh < 255;255 <= Oh < 260;260 <= Oh < 265;265 <= Oh < 270;270 <= Oh < 275;275 <= Oh < 280;280 <= Oh < 285;285 <= Oh < 290;290 <= Oh < 295;295 <= Oh < 300;300 <= Oh < 305;305 <= Oh < 310;310 <= Oh < 315;315 <= Oh < 320;320 <= Oh < 325;325 <= Oh < 330;330 <= Oh < 335;335 <= Oh < 340;340 <= Oh < 345;345 <= Oh < 350;350 <= Oh < 355;355 <= Oh < 360;360 <= Oh < 365;365 <= Oh < 370;370 <= Oh < 375;375 <= Oh < 380;380 <= Oh < 385;385 <= Oh < 390;390 <= Oh < 395;395 <= Oh < 400;400 <= Oh < 405;405 <= Oh < 410;410 <= Oh < 415;415 <= Oh < 420;420 <= Oh < 425;425 <= Oh < 430;430 <= Oh < 435;435 <= Oh < 440;440 <= Oh < 445;445 <= Oh < 450;450 <= Oh < 455;455 <= Oh < 460;460 <= Oh < 465;465 <= Oh < 470;470 <= Oh < 475;475 <= Oh < 480;480 <= Oh < 485;485 <= Oh < 490;490 <= Oh < 495;495 <= Oh < 500;500 <= Oh < 505;Oh > 510
pb13;1;GL3;winkellog;168076.6219180022;2628;63.95609662024437;30.58785447047929;35;2932;729;747;-146;179.13358675152134;0.0001364328063303677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;10;10;10;10;10;10;35;20;23;20;20;156;20;114;10;10;10;99;10;10;10;10;10;10;10;10;10;10;10;43;75;20;20;20;20;182;10;10;10;10;55;12;10;10;10;10;34;20;87;53;20;62;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;62;24;21;20;73;10;10;10;10;10;10;10;24;20;165;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;19;10;10;65;10;10;10;10;10;10;991
pb13;1;GL4;euklid;591262.4700963591;2604;227.05932031350198;120.51091719633416;43;171;3776;4;-1321;401.52167534222104;2.448960851098209;2287;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;22;10;22;18;10;10;10;10;10;10;10;10;10;10;10;10;10;10;31;43;10;10;17;10;10;10;10;10;10;10;10;10;10;10;10;32;83;10;145;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;156;10;10;10;10;10;214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;1;GL4;winkel;162019.22136795163;2604;62.21936304452827;16.884135803298975;43;172;3914;5;-1381;175.14844149817802;0.0013750010657304045;2149;10;43;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;53;20;26;20;20;20;20;20;20;20;20;20;20;20;20;43;20;20;54;10;10;10;10;10;10;155;10;10;10;10;10;10;10;291;10;10;10;10;10;10;51;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;1;GL4;winkellog;154813.46708017876;2604;59.45217629807172;13.143144044928675;43;207;3914;40;-1381;175.14844149795712;0.000671528978545888;2149;10;43;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;53;20;26;20;20;20;20;20;20;20;20;20;20;20;20;43;20;20;54;10;10;10;10;10;10;155;10;10;10;10;10;10;10;291;10;10;10;10;10;10;51;10;10;10;10;10;10;10;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;1;GL5;euklid;742662.4482206468;3492;212.67538608838683;151.9010656617919;113;2477;1787;225;-340;430.3854316322126;12.74395766815635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;11;11;10;11;10;10;10;10;56;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;56;20;20;20;20;20;20;20;20;20;20;137;20;20;20;276;205;114;160;538;230;523;128;40;174;30;62;20;20;20;20;20;113;20;20;20;84;43;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;58;10;10;10;10;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;1;GL5;winkel;265655.358164037;3492;76.07541757274828;36.40086920479341;168;1785;2999;151;-327;179.4863656934093;0.022557563250617356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10;10;10;10;10;10;10;10;10;10;10;10;10;212;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;172;20;20;38;33;30;30;30;30;30;30;30;30;77;40;73;40;193;50;50;50;50;285;60;60;60;60;60;254;70;70;70;70;73;98;60;216;60;208;60;108;50;50;50;50;50;50;124;40;40;40;83;30;187;52;72;10;10;10;10;10;10;10;10;10;10;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;1;GL5;winkellog;246130.5553530373;3492;70.48412238059488;31.041446168040956;168;2206;2755;289;-327;178.48785988976203;0.022557563250617356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10;10;10;10;10;10;10;10;10;10;10;10;10;212;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;172;20;20;38;33;30;30;30;30;30;30;30;30;77;40;73;40;147;40;40;40;40;275;50;50;50;50;50;244;60;60;60;60;63;60;60;216;60;208;60;108;50;50;50;50;50;50;142;40;40;40;83;30;187;52;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;90;10;10;10;10;10;10;10;10;10;10;10;10;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;1;GL6;euklid;450835.898224957;2532;178.05525206356913;126.32753480909147;104;1358;1508;22;-166;466.6795490447;11.496442560370577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;38;59;10;10;10;10;10;10;10;10;10;50;10;10;10;10;10;10;10;10;10;16;21;20;20;73;30;228;40;178;169;71;274;430;529;407;15;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;1;GL6;winkel;151480.8331054173;2532;59.826553359169544;34.06966070976558;159;1184;1986;96;-168;168.43189964360676;0.1942169212242315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;10;60;20;20;31;31;30;30;35;168;30;38;35;30;30;30;30;30;30;93;40;40;41;40;40;40;40;129;91;167;178;76;171;216;455;55;34;134;10;10;10;10;10;10;144;10;10;10;10;10;10;10;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;1;GL6;winkellog;143225.17018677344;2532;56.56602298055823;32.98515589954086;159;1209;1987;96;-168;165.6161136002726;0.0017876936056310608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;10;60;20;20;31;31;30;30;35;168;30;38;35;30;30;30;30;30;30;93;40;40;41;40;40;40;120;50;91;167;178;76;171;216;455;55;34;134;10;10;10;77;20;20;20;20;50;10;10;10;10;10;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;1;GL7;euklid;733183.9643239771;2596;282.42833756701737;177.24182068372744;141;661;2814;53;-386;744.0391809721841;8.66998962205069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;21;10;10;10;10;10;73;20;20;20;20;190;30;30;30;30;163;40;30;32;30;56;30;30;30;30;30;31;30;30;30;121;112;41;92;30;30;30;30;30;30;30;30;30;30;106;105;41;40;40;66;200;30;30;30;30;165;163;126;20;20;20;20;20;20;23;205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;1;GL7;winkel;182467.22729316825;2596;70.28783794035758;26.800843554402544;106;2683;1087;632;-240;178.89694433031022;0.04102521402077174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;11;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;19;10;10;10;10;10;191;20;20;20;183;20;20;38;30;56;77;138;84;47;87;40;40;40;40;40;40;187;30;30;33;30;30;67;20;20;20;20;20;20;20;65;23;20;20;20;20;20;20;103;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;79;10;10;10;10;10;10;10;10;10;137;10;10;10;10;10;10;10;10;10;10;10;10;51;20;20;20;62;10;10;10;10;10;10;10;10;10;10;10;336
pb13;1;GL7;winkellog;181496.90707815037;2596;69.91406281901016;26.800843554402544;106;2683;1087;632;-240;178.89694433031022;0.0012450689117849071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;11;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;19;10;10;10;10;10;191;20;20;20;183;20;20;38;30;56;77;138;84;47;87;40;40;40;40;40;40;187;30;30;33;30;30;67;20;20;20;20;20;20;20;65;23;20;20;20;20;20;20;103;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;79;10;10;10;10;10;10;10;10;10;137;10;10;10;10;10;10;10;10;10;10;10;10;51;20;20;20;62;10;10;10;10;10;10;10;10;10;10;10;336
pb13;1;GL8;euklid;523414.8723910932;2932;178.51803287554338;127.15051591317265;241;1722;1777;84;-423;647.1868771476397;6.576823377794886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;10;10;10;10;10;10;28;15;10;10;10;10;10;11;10;10;10;10;10;10;10;10;10;10;10;10;10;15;50;10;10;10;10;58;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;50;10;10;10;10;10;10;10;10;10;10;51;83;20;20;64;234;288;549;124;432;229;40;40;41;40;80;45;43;60;147;25;46;10;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;1;GL8;winkel;175452.05317940147;2932;59.84040012940023;40.79912490626452;180;1824;1517;136;-132;178.9640512607493;0.04066087954326996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;27;21;76;63;20;20;22;83;20;20;146;55;31;65;59;26;20;20;20;244;39;59;30;54;89;119;488;223;50;156;70;67;69;20;22;266;20;88;10;10;10;10;10;103;10;10;10;128;10;55;10;10;63;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;1;GL8;winkellog;142378.91473980804;2932;48.56033927005731;18.959808149937558;46;4003;92;880;-8;177.3773497399267;0.00010777749401659538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;81;96;20;20;20;20;20;20;20;20;20;28;41;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;66;10;48;10;31;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;25;20;20;16;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;139;20;20;20;2499
pb13;1;BGL1;euklid;669331.3892856825;2850;234.8531190476079;187.66719983544064;200;2302;910;325;-92;481.87045734623945;8.834721438757153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;70;55;10;10;10;10;10;10;10;10;10;10;10;10;10;10;120;516;479;403;233;191;121;160;27;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;39;106;52;23;20;92;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;1;BGL1;winkel;247792.42913379756;2850;86.94471197677107;37.9822583208395;252;276;3744;85;-1028;179.64694884962395;0.5726141019037579;2365;22;22;20;20;36;106;20;20;20;20;20;20;20;20;123;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;260;10;10;42;10;10;10;10;10;10;10;10;10;10;10;10;10;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;1;BGL1;winkellog;230008.40935020792;2850;80.70470503516067;39.07202030175073;205;276;3655;85;-793;179.39859163127906;0.00022206488364742602;1253;22;22;20;20;36;106;20;20;20;20;20;20;20;20;24;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;23;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;525;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;54;213;10;10;42;10;10;10;10;10;10;10;10;10;10;10;10;10;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;1;BGL2;euklid;596115.1535619622;2748;216.926911776551;137.9651522338778;304;1880;1470;172;-182;486.45131964561455;6.729000815530507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;14;10;10;89;20;20;20;128;20;53;20;20;20;20;20;23;20;166;82;40;61;128;30;30;30;30;71;20;20;25;20;20;20;20;20;60;336;366;66;50;40;40;40;46;40;77;45;30;30;30;30;53;128;43;109;30;30;30;78;30;62;20;67;20;158;10;10;10;10;11;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;1;BGL2;winkel;181427.29579436596;2748;66.02157779998761;33.37914667804305;376;527;3076;68;-627;177.7604702154951;0.09919923423398307;929;30;30;30;30;30;30;30;34;30;30;30;121;20;20;20;20;20;20;20;20;20;20;20;20;20;68;19;10;10;17;22;31;30;30;30;102;30;30;80;30;30;30;62;20;30;20;26;20;20;20;20;20;63;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;32;10;10;10;10;10;10;496;21;179;10;10;10;10;10;10;10;10;10;10;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;1;BGL2;winkellog;187754.0221382768;2748;68.32387996298283;33.37914667792179;376;536;3036;77;-627;177.7604702154951;0.001683536571255265;908;73;30;30;30;30;30;30;34;30;30;40;121;20;20;20;20;20;20;20;20;20;20;20;20;20;68;19;10;10;10;10;23;20;20;20;20;20;20;70;20;20;20;23;20;20;20;20;20;20;20;57;20;63;10;10;10;10;73;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;114;10;10;10;10;401;21;179;10;10;10;10;73;10;10;10;74;10;10;10;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pb13;1;BGL3;euklid;928678.9926802531;3564;260.57210793497563;169.27304385204147;285;3693;654;576;-55;813.8470896885647;9.208166146104059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;96;115;20;24;20;20;20;20;53;75;308;20;151;185;23;49;23;10;10;26;10;70;20;20;20;20;20;19;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;47;10;10;10;10;10;10;10;10;26;20;20;20;20;20;20;38;23;71;31;59;49;40;40;86;30;30;161;20;20;155;10;10;10;117;120;10;10;10;10;31;14;10;10;10;115;12;10;10;10;10;10;11;10;61;20;20;20;20;20;20;36;20;20;821
pb13;1;BGL3;winkel;196736.21863056166;3564;55.20095921171764;21.28105005263395;67;4010;891;580;-227;173.68315931221562;0.017144389348601373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;20;20;20;20;20;20;20;20;20;20;170;34;32;30;30;30;30;30;32;158;24;57;73;20;20;203;94;30;73;60;20;20;20;20;20;23;24;20;20;23;24;10;10;10;10;10;19;20;83;10;26;10;10;10;10;10;18;18;10;10;10;10;10;10;10;10;10;10;10;10;10;64;10;123;10;10;28;158;21;20;20;20;20;21;120;21;25;105;89;20;20;21;20;20;20;20;41;20;21;20;20;49;30;63;87;30;30;38;77;66;203;20;70;20;20;20;84;20;48;52;432
